protocol,method,tau,true_class,pred_class,count,rate
A,SCE,0.1,df,vasc,0.0,0.0
A,SCE,0.1,df,df,49.0,0.6712328767123288
A,SCE,0.2,nv,nv,1673.0,0.3096427910420137
A,SCE,0.2,nv,bkl,267.0,0.049416990560799554
A,SCE,0.2,nv,mel,1081.0,0.20007403294466036
A,SCE,0.2,nv,bcc,324.0,0.059966685174902834
A,SCE,0.2,nv,akiec,309.0,0.05719044975013881
A,SCE,0.2,nv,vasc,913.0,0.16898019618730334
A,SCE,0.2,nv,df,836.0,0.15472885434018138
A,SCE,0.2,bkl,nv,11.0,0.015130674002751032
A,SCE,0.2,bkl,bkl,291.0,0.40027510316368636
A,SCE,0.2,bkl,mel,116.0,0.15955983493810177
A,SCE,0.2,bkl,bcc,51.0,0.07015130674002751
A,SCE,0.2,bkl,akiec,175.0,0.2407152682255846
A,SCE,0.2,bkl,vasc,17.0,0.023383768913342505
A,SCE,0.2,bkl,df,66.0,0.0907840440165062
A,SCE,0.2,mel,nv,10.0,0.016286644951140065
A,SCE,0.2,mel,bkl,68.0,0.11074918566775244
A,SCE,0.2,mel,mel,346.0,0.5635179153094463
A,SCE,0.2,mel,bcc,42.0,0.06840390879478828
A,SCE,0.2,mel,akiec,109.0,0.1775244299674267
A,SCE,0.2,mel,vasc,12.0,0.019543973941368076
A,SCE,0.2,mel,df,27.0,0.043973941368078175
A,SCE,0.2,bcc,nv,0.0,0.0
A,SCE,0.2,bcc,bkl,9.0,0.027522935779816515
A,SCE,0.2,bcc,mel,4.0,0.012232415902140673
A,SCE,0.2,bcc,bcc,239.0,0.7308868501529052
A,SCE,0.2,bcc,akiec,53.0,0.1620795107033639
A,SCE,0.2,bcc,vasc,5.0,0.01529051987767584
A,SCE,0.2,bcc,df,17.0,0.05198776758409786
A,SCE,0.2,akiec,nv,0.0,0.0
A,SCE,0.2,akiec,bkl,7.0,0.03070175438596491
A,SCE,0.2,akiec,mel,9.0,0.039473684210526314
A,SCE,0.2,akiec,bcc,42.0,0.18421052631578946
A,SCE,0.2,akiec,akiec,152.0,0.6666666666666666
A,SCE,0.2,akiec,vasc,2.0,0.008771929824561403
A,SCE,0.2,akiec,df,16.0,0.07017543859649122
A,SCE,0.2,vasc,nv,1.0,0.01020408163265306
A,SCE,0.2,vasc,bkl,0.0,0.0
A,SCE,0.2,vasc,mel,2.0,0.02040816326530612
A,SCE,0.2,vasc,bcc,11.0,0.11224489795918367
A,SCE,0.2,vasc,akiec,1.0,0.01020408163265306
A,SCE,0.2,vasc,vasc,79.0,0.8061224489795918
A,SCE,0.2,vasc,df,4.0,0.04081632653061224
A,SCE,0.2,df,nv,1.0,0.0136986301369863
A,SCE,0.2,df,bkl,3.0,0.0410958904109589
A,SCE,0.2,df,mel,1.0,0.0136986301369863
A,SCE,0.2,df,bcc,8.0,0.1095890410958904
A,SCE,0.2,df,akiec,8.0,0.1095890410958904
A,SCE,0.2,df,vasc,1.0,0.0136986301369863
A,SCE,0.2,df,df,51.0,0.6986301369863014
A,SCE,0.3,nv,nv,980.0,0.18138071441791598
A,SCE,0.3,nv,bkl,252.0,0.046640755136035536
A,SCE,0.3,nv,mel,1289.0,0.2385711641680548
A,SCE,0.3,nv,bcc,323.0,0.0597816028132519
A,SCE,0.3,nv,akiec,359.0,0.06644456783268554
A,SCE,0.3,nv,vasc,1115.0,0.20636683324079216
A,SCE,0.3,nv,df,1085.0,0.2008143623912641
A,SCE,0.3,bkl,nv,8.0,0.011004126547455296
A,SCE,0.3,bkl,bkl,247.0,0.33975240715268223
A,SCE,0.3,bkl,mel,76.0,0.10453920220082531
A,SCE,0.3,bkl,bcc,70.0,0.09628610729023383
A,SCE,0.3,bkl,akiec,223.0,0.30674002751031637
A,SCE,0.3,bkl,vasc,26.0,0.03576341127922971
A,SCE,0.3,bkl,df,77.0,0.10591471801925723
A,SCE,0.3,mel,nv,6.0,0.009771986970684038
A,SCE,0.3,mel,bkl,88.0,0.14332247557003258
A,SCE,0.3,mel,mel,291.0,0.4739413680781759
A,SCE,0.3,mel,bcc,44.0,0.07166123778501629
A,SCE,0.3,mel,akiec,128.0,0.20846905537459284
A,SCE,0.3,mel,vasc,13.0,0.021172638436482084
A,SCE,0.3,mel,df,44.0,0.07166123778501629
A,SCE,0.3,bcc,nv,0.0,0.0
A,SCE,0.3,bcc,bkl,7.0,0.021406727828746176
A,SCE,0.3,bcc,mel,1.0,0.0030581039755351682
A,SCE,0.3,bcc,bcc,220.0,0.672782874617737
A,SCE,0.3,bcc,akiec,62.0,0.18960244648318042
A,SCE,0.3,bcc,vasc,10.0,0.03058103975535168
A,SCE,0.3,bcc,df,27.0,0.08256880733944955
A,SCE,0.3,akiec,nv,1.0,0.0043859649122807015
A,SCE,0.3,akiec,bkl,5.0,0.021929824561403508
A,SCE,0.3,akiec,mel,4.0,0.017543859649122806
A,SCE,0.3,akiec,bcc,34.0,0.14912280701754385
A,SCE,0.3,akiec,akiec,167.0,0.7324561403508771
A,SCE,0.3,akiec,vasc,2.0,0.008771929824561403
A,SCE,0.3,akiec,df,15.0,0.06578947368421052
A,SCE,0.3,vasc,nv,1.0,0.01020408163265306
A,SCE,0.3,vasc,bkl,0.0,0.0
A,SCE,0.3,vasc,mel,2.0,0.02040816326530612
A,SCE,0.3,vasc,bcc,7.0,0.07142857142857142
A,SCE,0.3,vasc,akiec,1.0,0.01020408163265306
A,SCE,0.3,vasc,vasc,78.0,0.7959183673469388
A,SCE,0.3,vasc,df,9.0,0.09183673469387756
A,SCE,0.3,df,nv,0.0,0.0
A,SCE,0.3,df,bkl,2.0,0.0273972602739726
A,SCE,0.3,df,mel,1.0,0.0136986301369863
A,SCE,0.3,df,bcc,4.0,0.0547945205479452
A,SCE,0.3,df,akiec,11.0,0.1506849315068493
A,SCE,0.3,df,vasc,1.0,0.0136986301369863
A,SCE,0.3,df,df,54.0,0.7397260273972602
A,SCE,0.4,nv,nv,114.0,0.02109938922820655
A,SCE,0.4,nv,bkl,229.0,0.042383860818064036
A,SCE,0.4,nv,mel,1679.0,0.3107532852119193
A,SCE,0.4,nv,bcc,442.0,0.08180640384971312
A,SCE,0.4,nv,akiec,439.0,0.08125115676476032
A,SCE,0.4,nv,vasc,1317.0,0.24375347029428096
A,SCE,0.4,nv,df,1183.0,0.2189524338330557
A,SCE,0.4,bkl,nv,1.0,0.001375515818431912
A,SCE,0.4,bkl,bkl,195.0,0.26822558459422285
A,SCE,0.4,bkl,mel,80.0,0.11004126547455295
A,SCE,0.4,bkl,bcc,94.0,0.12929848693259974
A,SCE,0.4,bkl,akiec,241.0,0.3314993122420908
A,SCE,0.4,bkl,vasc,26.0,0.03576341127922971
A,SCE,0.4,bkl,df,90.0,0.12379642365887207
A,SCE,0.4,mel,nv,2.0,0.003257328990228013
A,SCE,0.4,mel,bkl,100.0,0.16286644951140064
A,SCE,0.4,mel,mel,234.0,0.3811074918566775
A,SCE,0.4,mel,bcc,54.0,0.08794788273615635
A,SCE,0.4,mel,akiec,170.0,0.2768729641693811
A,SCE,0.4,mel,vasc,19.0,0.030944625407166124
A,SCE,0.4,mel,df,35.0,0.057003257328990226
A,SCE,0.4,bcc,nv,0.0,0.0
A,SCE,0.4,bcc,bkl,6.0,0.01834862385321101
A,SCE,0.4,bcc,mel,3.0,0.009174311926605505
A,SCE,0.4,bcc,bcc,213.0,0.6513761467889908
A,SCE,0.4,bcc,akiec,71.0,0.21712538226299694
A,SCE,0.4,bcc,vasc,15.0,0.045871559633027525
A,SCE,0.4,bcc,df,19.0,0.0581039755351682
A,SCE,0.4,akiec,nv,0.0,0.0
A,SCE,0.4,akiec,bkl,9.0,0.039473684210526314
A,SCE,0.4,akiec,mel,2.0,0.008771929824561403
A,SCE,0.4,akiec,bcc,37.0,0.16228070175438597
A,SCE,0.4,akiec,akiec,159.0,0.6973684210526315
A,SCE,0.4,akiec,vasc,1.0,0.0043859649122807015
A,SCE,0.4,akiec,df,20.0,0.08771929824561403
A,SCE,0.4,vasc,nv,0.0,0.0
A,SCE,0.4,vasc,bkl,1.0,0.01020408163265306
A,SCE,0.4,vasc,mel,1.0,0.01020408163265306
A,SCE,0.4,vasc,bcc,5.0,0.05102040816326531
A,SCE,0.4,vasc,akiec,2.0,0.02040816326530612
A,SCE,0.4,vasc,vasc,84.0,0.8571428571428571
A,SCE,0.4,vasc,df,5.0,0.05102040816326531
A,SCE,0.4,df,nv,0.0,0.0
A,SCE,0.4,df,bkl,0.0,0.0
A,SCE,0.4,df,mel,1.0,0.0136986301369863
A,SCE,0.4,df,bcc,10.0,0.136986301369863
A,SCE,0.4,df,akiec,14.0,0.1917808219178082
A,SCE,0.4,df,vasc,1.0,0.0136986301369863
A,SCE,0.4,df,df,47.0,0.6438356164383562
A,SCE,0.5,nv,nv,43.0,0.00795854155099019
A,SCE,0.5,nv,bkl,239.0,0.04423468443457339
A,SCE,0.5,nv,mel,1701.0,0.31482509716823986
A,SCE,0.5,nv,bcc,466.0,0.08624838052933556
A,SCE,0.5,nv,akiec,445.0,0.08236165093466592
A,SCE,0.5,nv,vasc,1409.0,0.26078104756616693
A,SCE,0.5,nv,df,1100.0,0.20359059781602815
A,SCE,0.5,bkl,nv,0.0,0.0
A,SCE,0.5,bkl,bkl,140.0,0.19257221458046767
A,SCE,0.5,bkl,mel,68.0,0.09353507565337002
A,SCE,0.5,bkl,bcc,107.0,0.14718019257221457
A,SCE,0.5,bkl,akiec,278.0,0.38239339752407153
A,SCE,0.5,bkl,vasc,21.0,0.02888583218707015
A,SCE,0.5,bkl,df,113.0,0.15543328748280605
A,SCE,0.5,mel,nv,1.0,0.0016286644951140066
A,SCE,0.5,mel,bkl,92.0,0.1498371335504886
A,SCE,0.5,mel,mel,214.0,0.3485342019543974
A,SCE,0.5,mel,bcc,62.0,0.10097719869706841
A,SCE,0.5,mel,akiec,187.0,0.30456026058631924
A,SCE,0.5,mel,vasc,19.0,0.030944625407166124
A,SCE,0.5,mel,df,39.0,0.06351791530944625
A,SCE,0.5,bcc,nv,0.0,0.0
A,SCE,0.5,bcc,bkl,0.0,0.0
A,SCE,0.5,bcc,mel,0.0,0.0
A,SCE,0.5,bcc,bcc,218.0,0.6666666666666666
A,SCE,0.5,bcc,akiec,80.0,0.24464831804281345
A,SCE,0.5,bcc,vasc,13.0,0.039755351681957186
A,SCE,0.5,bcc,df,16.0,0.04892966360856269
A,SCE,0.5,akiec,nv,0.0,0.0
A,SCE,0.5,akiec,bkl,5.0,0.021929824561403508
A,SCE,0.5,akiec,mel,2.0,0.008771929824561403
A,SCE,0.5,akiec,bcc,38.0,0.16666666666666666
A,SCE,0.5,akiec,akiec,166.0,0.7280701754385965
A,SCE,0.5,akiec,vasc,0.0,0.0
A,SCE,0.5,akiec,df,17.0,0.07456140350877193
A,SCE,0.5,vasc,nv,0.0,0.0
A,SCE,0.5,vasc,bkl,0.0,0.0
A,SCE,0.5,vasc,mel,2.0,0.02040816326530612
A,SCE,0.5,vasc,bcc,7.0,0.07142857142857142
A,SCE,0.5,vasc,akiec,4.0,0.04081632653061224
A,SCE,0.5,vasc,vasc,80.0,0.8163265306122449
A,SCE,0.5,vasc,df,5.0,0.05102040816326531
A,SCE,0.5,df,nv,0.0,0.0
A,SCE,0.5,df,bkl,1.0,0.0136986301369863
A,SCE,0.5,df,mel,0.0,0.0
A,SCE,0.5,df,bcc,11.0,0.1506849315068493
A,SCE,0.5,df,akiec,13.0,0.1780821917808219
A,SCE,0.5,df,vasc,3.0,0.0410958904109589
A,SCE,0.5,df,df,45.0,0.6164383561643836
A,ELR,0.0,nv,nv,271.0,0.05015732000740329
A,ELR,0.0,nv,bkl,141.0,0.02609661299278179
A,ELR,0.0,nv,mel,1464.0,0.27096057745696833
A,ELR,0.0,nv,bcc,156.0,0.028872848417545807
A,ELR,0.0,nv,akiec,215.0,0.03979270775495095
A,ELR,0.0,nv,vasc,255.0,0.04719600222098834
A,ELR,0.0,nv,df,2901.0,0.5369239311493614
A,ELR,0.0,bkl,nv,1.0,0.001375515818431912
A,ELR,0.0,bkl,bkl,233.0,0.3204951856946355
A,ELR,0.0,bkl,mel,165.0,0.22696011004126548
A,ELR,0.0,bkl,bcc,43.0,0.059147180192572216
A,ELR,0.0,bkl,akiec,175.0,0.2407152682255846
A,ELR,0.0,bkl,vasc,11.0,0.015130674002751032
A,ELR,0.0,bkl,df,99.0,0.1361760660247593
A,ELR,0.0,mel,nv,2.0,0.003257328990228013
A,ELR,0.0,mel,bkl,36.0,0.05863192182410423
A,ELR,0.0,mel,mel,397.0,0.6465798045602605
A,ELR,0.0,mel,bcc,36.0,0.05863192182410423
A,ELR,0.0,mel,akiec,108.0,0.1758957654723127
A,ELR,0.0,mel,vasc,5.0,0.008143322475570033
A,ELR,0.0,mel,df,30.0,0.048859934853420196
A,ELR,0.0,bcc,nv,0.0,0.0
A,ELR,0.0,bcc,bkl,6.0,0.01834862385321101
A,ELR,0.0,bcc,mel,8.0,0.024464831804281346
A,ELR,0.0,bcc,bcc,240.0,0.7339449541284404
A,ELR,0.0,bcc,akiec,55.0,0.16819571865443425
A,ELR,0.0,bcc,vasc,7.0,0.021406727828746176
A,ELR,0.0,bcc,df,11.0,0.03363914373088685
A,ELR,0.0,akiec,nv,0.0,0.0
A,ELR,0.0,akiec,bkl,2.0,0.008771929824561403
A,ELR,0.0,akiec,mel,12.0,0.05263157894736842
A,ELR,0.0,akiec,bcc,27.0,0.11842105263157894
A,ELR,0.0,akiec,akiec,171.0,0.75
A,ELR,0.0,akiec,vasc,2.0,0.008771929824561403
A,ELR,0.0,akiec,df,14.0,0.06140350877192982
A,ELR,0.0,vasc,nv,0.0,0.0
A,ELR,0.0,vasc,bkl,0.0,0.0
A,ELR,0.0,vasc,mel,2.0,0.02040816326530612
A,ELR,0.0,vasc,bcc,5.0,0.05102040816326531
A,ELR,0.0,vasc,akiec,1.0,0.01020408163265306
A,ELR,0.0,vasc,vasc,89.0,0.9081632653061225
A,ELR,0.0,vasc,df,1.0,0.01020408163265306
A,ELR,0.0,df,nv,0.0,0.0
A,ELR,0.0,df,bkl,1.0,0.0136986301369863
A,ELR,0.0,df,mel,3.0,0.0410958904109589
A,ELR,0.0,df,bcc,11.0,0.1506849315068493
A,ELR,0.0,df,akiec,8.0,0.1095890410958904
A,ELR,0.0,df,vasc,0.0,0.0
A,ELR,0.0,df,df,50.0,0.684931506849315
A,ELR,0.1,nv,nv,0.0,0.0
A,ELR,0.1,nv,bkl,146.0,0.02702202480103646
A,ELR,0.1,nv,mel,1410.0,0.26096612992781787
A,ELR,0.1,nv,bcc,318.0,0.05885619100499723
A,ELR,0.1,nv,akiec,554.0,0.10253562835461781
A,ELR,0.1,nv,vasc,1797.0,0.3325930038867296
A,ELR,0.1,nv,df,1178.0,0.21802702202480104
A,ELR,0.1,bkl,nv,0.0,0.0
A,ELR,0.1,bkl,bkl,175.0,0.2407152682255846
A,ELR,0.1,bkl,mel,95.0,0.13067400275103164
A,ELR,0.1,bkl,bcc,69.0,0.09491059147180192
A,ELR,0.1,bkl,akiec,268.0,0.3686382393397524
A,ELR,0.1,bkl,vasc,27.0,0.037138927097661624
A,ELR,0.1,bkl,df,93.0,0.1279229711141678
A,ELR,0.1,mel,nv,0.0,0.0
A,ELR,0.1,mel,bkl,34.0,0.05537459283387622
A,ELR,0.1,mel,mel,301.0,0.49022801302931596
A,ELR,0.1,mel,bcc,35.0,0.057003257328990226
A,ELR,0.1,mel,akiec,189.0,0.30781758957654726
A,ELR,0.1,mel,vasc,14.0,0.02280130293159609
A,ELR,0.1,mel,df,41.0,0.06677524429967427
A,ELR,0.1,bcc,nv,0.0,0.0
A,ELR,0.1,bcc,bkl,3.0,0.009174311926605505
A,ELR,0.1,bcc,mel,1.0,0.0030581039755351682
A,ELR,0.1,bcc,bcc,234.0,0.7155963302752294
A,ELR,0.1,bcc,akiec,66.0,0.2018348623853211
A,ELR,0.1,bcc,vasc,8.0,0.024464831804281346
A,ELR,0.1,bcc,df,15.0,0.045871559633027525
A,ELR,0.1,akiec,nv,0.0,0.0
A,ELR,0.1,akiec,bkl,5.0,0.021929824561403508
A,ELR,0.1,akiec,mel,5.0,0.021929824561403508
A,ELR,0.1,akiec,bcc,31.0,0.13596491228070176
A,ELR,0.1,akiec,akiec,170.0,0.7456140350877193
A,ELR,0.1,akiec,vasc,3.0,0.013157894736842105
A,ELR,0.1,akiec,df,14.0,0.06140350877192982
A,ELR,0.1,vasc,nv,0.0,0.0
A,ELR,0.1,vasc,bkl,0.0,0.0
A,ELR,0.1,vasc,mel,1.0,0.01020408163265306
A,ELR,0.1,vasc,bcc,7.0,0.07142857142857142
A,ELR,0.1,vasc,akiec,3.0,0.030612244897959183
A,ELR,0.1,vasc,vasc,84.0,0.8571428571428571
A,ELR,0.1,vasc,df,3.0,0.030612244897959183
A,ELR,0.1,df,nv,0.0,0.0
A,ELR,0.1,df,bkl,0.0,0.0
A,ELR,0.1,df,mel,1.0,0.0136986301369863
A,ELR,0.1,df,bcc,9.0,0.1232876712328767
A,ELR,0.1,df,akiec,7.0,0.0958904109589041
A,ELR,0.1,df,vasc,1.0,0.0136986301369863
A,ELR,0.1,df,df,55.0,0.7534246575342466
A,ELR,0.2,nv,nv,0.0,0.0
A,ELR,0.2,nv,bkl,148.0,0.02739218952433833
A,ELR,0.2,nv,mel,1092.0,0.20210993892282064
A,ELR,0.2,nv,bcc,416.0,0.07699426244678882
A,ELR,0.2,nv,akiec,643.0,0.119007958541551
A,ELR,0.2,nv,vasc,1862.0,0.3446233573940404
A,ELR,0.2,nv,df,1242.0,0.22987229317046085
A,ELR,0.2,bkl,nv,0.0,0.0
A,ELR,0.2,bkl,bkl,140.0,0.19257221458046767
A,ELR,0.2,bkl,mel,79.0,0.10866574965612105
A,ELR,0.2,bkl,bcc,84.0,0.1155433287482806
A,ELR,0.2,bkl,akiec,298.0,0.40990371389270974
A,ELR,0.2,bkl,vasc,25.0,0.0343878954607978
A,ELR,0.2,bkl,df,101.0,0.13892709766162312
A,ELR,0.2,mel,nv,0.0,0.0
A,ELR,0.2,mel,bkl,31.0,0.050488599348534204
A,ELR,0.2,mel,mel,233.0,0.3794788273615635
A,ELR,0.2,mel,bcc,55.0,0.08957654723127036
A,ELR,0.2,mel,akiec,220.0,0.3583061889250814
A,ELR,0.2,mel,vasc,26.0,0.04234527687296417
A,ELR,0.2,mel,df,49.0,0.07980456026058631
A,ELR,0.2,bcc,nv,0.0,0.0
A,ELR,0.2,bcc,bkl,3.0,0.009174311926605505
A,ELR,0.2,bcc,mel,1.0,0.0030581039755351682
A,ELR,0.2,bcc,bcc,237.0,0.7247706422018348
A,ELR,0.2,bcc,akiec,57.0,0.1743119266055046
A,ELR,0.2,bcc,vasc,8.0,0.024464831804281346
A,ELR,0.2,bcc,df,21.0,0.06422018348623854
A,ELR,0.2,akiec,nv,0.0,0.0
A,ELR,0.2,akiec,bkl,3.0,0.013157894736842105
A,ELR,0.2,akiec,mel,3.0,0.013157894736842105
A,ELR,0.2,akiec,bcc,35.0,0.15350877192982457
A,ELR,0.2,akiec,akiec,168.0,0.7368421052631579
A,ELR,0.2,akiec,vasc,3.0,0.013157894736842105
A,ELR,0.2,akiec,df,16.0,0.07017543859649122
A,ELR,0.2,vasc,nv,0.0,0.0
A,ELR,0.2,vasc,bkl,0.0,0.0
A,ELR,0.2,vasc,mel,1.0,0.01020408163265306
A,ELR,0.2,vasc,bcc,10.0,0.10204081632653061
A,ELR,0.2,vasc,akiec,3.0,0.030612244897959183
A,ELR,0.2,vasc,vasc,79.0,0.8061224489795918
A,ELR,0.2,vasc,df,5.0,0.05102040816326531
A,ELR,0.2,df,nv,0.0,0.0
A,ELR,0.2,df,bkl,2.0,0.0273972602739726
A,ELR,0.2,df,mel,0.0,0.0
A,ELR,0.2,df,bcc,8.0,0.1095890410958904
A,ELR,0.2,df,akiec,11.0,0.1506849315068493
A,ELR,0.2,df,vasc,7.0,0.0958904109589041
A,ELR,0.2,df,df,45.0,0.6164383561643836
A,ELR,0.3,nv,nv,0.0,0.0
A,ELR,0.3,nv,bkl,161.0,0.029798260225800483
A,ELR,0.3,nv,mel,773.0,0.1430686655561725
A,ELR,0.3,nv,bcc,400.0,0.07403294466037387
A,ELR,0.3,nv,akiec,712.0,0.13177864149546548
A,ELR,0.3,nv,vasc,1920.0,0.3553581343697946
A,ELR,0.3,nv,df,1437.0,0.2659633536923931
A,ELR,0.3,bkl,nv,0.0,0.0
A,ELR,0.3,bkl,bkl,100.0,0.1375515818431912
A,ELR,0.3,bkl,mel,48.0,0.06602475928473177
A,ELR,0.3,bkl,bcc,85.0,0.11691884456671252
A,ELR,0.3,bkl,akiec,343.0,0.4718019257221458
A,ELR,0.3,bkl,vasc,31.0,0.04264099037138927
A,ELR,0.3,bkl,df,120.0,0.16506189821182943
A,ELR,0.3,mel,nv,0.0,0.0
A,ELR,0.3,mel,bkl,39.0,0.06351791530944625
A,ELR,0.3,mel,mel,164.0,0.2671009771986971
A,ELR,0.3,mel,bcc,48.0,0.0781758957654723
A,ELR,0.3,mel,akiec,256.0,0.4169381107491857
A,ELR,0.3,mel,vasc,25.0,0.04071661237785016
A,ELR,0.3,mel,df,82.0,0.13355048859934854
A,ELR,0.3,bcc,nv,0.0,0.0
A,ELR,0.3,bcc,bkl,2.0,0.0061162079510703364
A,ELR,0.3,bcc,mel,0.0,0.0
A,ELR,0.3,bcc,bcc,212.0,0.6483180428134556
A,ELR,0.3,bcc,akiec,70.0,0.21406727828746178
A,ELR,0.3,bcc,vasc,12.0,0.03669724770642202
A,ELR,0.3,bcc,df,31.0,0.09480122324159021
A,ELR,0.3,akiec,nv,0.0,0.0
A,ELR,0.3,akiec,bkl,0.0,0.0
A,ELR,0.3,akiec,mel,0.0,0.0
A,ELR,0.3,akiec,bcc,27.0,0.11842105263157894
A,ELR,0.3,akiec,akiec,185.0,0.8114035087719298
A,ELR,0.3,akiec,vasc,1.0,0.0043859649122807015
A,ELR,0.3,akiec,df,15.0,0.06578947368421052
A,ELR,0.3,vasc,nv,0.0,0.0
A,ELR,0.3,vasc,bkl,0.0,0.0
A,ELR,0.3,vasc,mel,1.0,0.01020408163265306
A,ELR,0.3,vasc,bcc,10.0,0.10204081632653061
A,ELR,0.3,vasc,akiec,2.0,0.02040816326530612
A,ELR,0.3,vasc,vasc,80.0,0.8163265306122449
A,ELR,0.3,vasc,df,5.0,0.05102040816326531
A,ELR,0.3,df,nv,0.0,0.0
A,ELR,0.3,df,bkl,0.0,0.0
A,ELR,0.3,df,mel,1.0,0.0136986301369863
A,ELR,0.3,df,bcc,8.0,0.1095890410958904
A,ELR,0.3,df,akiec,11.0,0.1506849315068493
A,ELR,0.3,df,vasc,1.0,0.0136986301369863
A,ELR,0.3,df,df,52.0,0.7123287671232876
A,ELR,0.4,nv,nv,0.0,0.0
A,ELR,0.4,nv,bkl,175.0,0.032389413288913566
A,ELR,0.4,nv,mel,539.0,0.09975939292985378
A,ELR,0.4,nv,bcc,459.0,0.084952803997779
A,ELR,0.4,nv,akiec,808.0,0.14954654821395522
A,ELR,0.4,nv,vasc,1962.0,0.3631315935591338
A,ELR,0.4,nv,df,1460.0,0.2702202480103646
A,ELR,0.4,bkl,nv,0.0,0.0
A,ELR,0.4,bkl,bkl,64.0,0.08803301237964237
A,ELR,0.4,bkl,mel,30.0,0.04126547455295736
A,ELR,0.4,bkl,bcc,109.0,0.1499312242090784
A,ELR,0.4,bkl,akiec,349.0,0.48005502063273725
A,ELR,0.4,bkl,vasc,43.0,0.059147180192572216
A,ELR,0.4,bkl,df,132.0,0.1815680880330124
A,ELR,0.4,mel,nv,0.0,0.0
A,ELR,0.4,mel,bkl,60.0,0.09771986970684039
A,ELR,0.4,mel,mel,106.0,0.17263843648208468
A,ELR,0.4,mel,bcc,59.0,0.09609120521172639
A,ELR,0.4,mel,akiec,291.0,0.4739413680781759
A,ELR,0.4,mel,vasc,27.0,0.043973941368078175
A,ELR,0.4,mel,df,71.0,0.11563517915309446
A,ELR,0.4,bcc,nv,0.0,0.0
A,ELR,0.4,bcc,bkl,2.0,0.0061162079510703364
A,ELR,0.4,bcc,mel,0.0,0.0
A,ELR,0.4,bcc,bcc,206.0,0.6299694189602446
A,ELR,0.4,bcc,akiec,77.0,0.23547400611620795
A,ELR,0.4,bcc,vasc,21.0,0.06422018348623854
A,ELR,0.4,bcc,df,21.0,0.06422018348623854
A,ELR,0.4,akiec,nv,0.0,0.0
A,ELR,0.4,akiec,bkl,0.0,0.0
A,ELR,0.4,akiec,mel,0.0,0.0
A,ELR,0.4,akiec,bcc,37.0,0.16228070175438597
A,ELR,0.4,akiec,akiec,168.0,0.7368421052631579
A,ELR,0.4,akiec,vasc,4.0,0.017543859649122806
A,ELR,0.4,akiec,df,19.0,0.08333333333333333
A,ELR,0.4,vasc,nv,0.0,0.0
A,ELR,0.4,vasc,bkl,0.0,0.0
A,ELR,0.4,vasc,mel,1.0,0.01020408163265306
A,ELR,0.4,vasc,bcc,7.0,0.07142857142857142
A,ELR,0.4,vasc,akiec,3.0,0.030612244897959183
A,ELR,0.4,vasc,vasc,82.0,0.8367346938775511
A,ELR,0.4,vasc,df,5.0,0.05102040816326531
A,ELR,0.4,df,nv,0.0,0.0
A,ELR,0.4,df,bkl,0.0,0.0
A,ELR,0.4,df,mel,0.0,0.0
A,ELR,0.4,df,bcc,9.0,0.1232876712328767
A,ELR,0.4,df,akiec,12.0,0.1643835616438356
A,ELR,0.4,df,vasc,2.0,0.0273972602739726
A,ELR,0.4,df,df,50.0,0.684931506849315
A,ELR,0.5,nv,nv,2.0,0.00037016472330186933
A,ELR,0.5,nv,bkl,167.0,0.03090875439570609
A,ELR,0.5,nv,mel,400.0,0.07403294466037387
A,ELR,0.5,nv,bcc,517.0,0.09568758097353322
A,ELR,0.5,nv,akiec,862.0,0.15954099574310568
A,ELR,0.5,nv,vasc,2093.0,0.38737738293540624
A,ELR,0.5,nv,df,1362.0,0.252082176568573
A,ELR,0.5,bkl,nv,0.0,0.0
A,ELR,0.5,bkl,bkl,37.0,0.05089408528198074
A,ELR,0.5,bkl,mel,16.0,0.02200825309491059
A,ELR,0.5,bkl,bcc,125.0,0.171939477303989
A,ELR,0.5,bkl,akiec,355.0,0.48830811554332876
A,ELR,0.5,bkl,vasc,47.0,0.06464924346629987
A,ELR,0.5,bkl,df,147.0,0.20220082530949107
A,ELR,0.5,mel,nv,0.0,0.0
A,ELR,0.5,mel,bkl,32.0,0.05211726384364821
A,ELR,0.5,mel,mel,87.0,0.14169381107491857
A,ELR,0.5,mel,bcc,71.0,0.11563517915309446
A,ELR,0.5,mel,akiec,317.0,0.5162866449511401
A,ELR,0.5,mel,vasc,32.0,0.05211726384364821
A,ELR,0.5,mel,df,75.0,0.12214983713355049
A,ELR,0.5,bcc,nv,0.0,0.0
A,ELR,0.5,bcc,bkl,0.0,0.0
A,ELR,0.5,bcc,mel,0.0,0.0
A,ELR,0.5,bcc,bcc,185.0,0.5657492354740061
A,ELR,0.5,bcc,akiec,95.0,0.290519877675841
A,ELR,0.5,bcc,vasc,14.0,0.04281345565749235
A,ELR,0.5,bcc,df,33.0,0.10091743119266056
A,ELR,0.5,akiec,nv,0.0,0.0
A,ELR,0.5,akiec,bkl,0.0,0.0
A,ELR,0.5,akiec,mel,0.0,0.0
A,ELR,0.5,akiec,bcc,34.0,0.14912280701754385
A,ELR,0.5,akiec,akiec,172.0,0.7543859649122807
A,ELR,0.5,akiec,vasc,1.0,0.0043859649122807015
A,ELR,0.5,akiec,df,21.0,0.09210526315789473
A,ELR,0.5,vasc,nv,0.0,0.0
A,ELR,0.5,vasc,bkl,0.0,0.0
